arrival;hotel;6.00;0.43796
bed;closet;6.72;0.46812
closet;clothes;8.00;0.42274
situation;conclusion;4.81;0.44012
situation;isolation;3.88;0.34647
impartiality;interest;5.16;0.141
direction;combination;2.25;0.11934
street;place;6.44;0.1856
street;avenue;8.88;0.80944
street;block;6.88;0.52495
street;children;4.94;0.11337
listing;proximity;2.56;0
listing;category;6.38;0.54993
cell;phone;7.81;0
production;hike;1.75;0
benchmark;index;4.25;0.044781
media;trading;3.88;0.025496
media;gain;2.88;0.21429
dividend;payment;7.63;0.27846
dividend;calculation;6.48;0.10756
calculation;computation;8.44;0.37865
currency;market;7.50;0.17034
OPEC;oil;8.59;0.72746
oil;stock;6.34;0.0034074
announcement;production;3.38;0.015001
announcement;warning;6.00;0.32841
profit;warning;3.88;0.037428
profit;loss;7.63;0.30799
dollar;yen;7.78;0.37085
dollar;buck;9.22;0.016573
dollar;profit;7.38;0.26603
dollar;loss;6.09;0.10499
computer;software;8.50;0.90546
network;hardware;8.31;0.054607
phone;equipment;7.13;0.083766
equipment;maker;5.91;0.093166
luxury;car;6.47;0.22475
five;month;3.38;0.20714
report;gain;3.63;0.11994
investor;earning;7.13;0.23844
liquid;water;7.89;0.35582
baseball;season;5.97;0.34064
game;victory;7.03;0.10393
game;team;7.69;0.80048
marathon;sprint;7.47;0.47935
game;series;6.19;0.19068
game;defeat;6.97;0.078749
seven;series;3.56;0.26319
seafood;sea;7.47;0.21246
seafood;food;8.34;0.44511
seafood;lobster;8.70;0.38926
lobster;food;7.81;0.13331
lobster;wine;5.70;0.083207
food;preparation;6.22;0.20228
video;archive;6.34;0
start;year;4.06;0.26346
start;match;4.47;0.36685
game;round;5.97;0.05215
boxing;round;7.61;0.13342
championship;tournament;8.36;0.50484
fighting;defeating;7.41;0.25262
line;insurance;2.69;0.051227
day;summer;3.94;0.39703
summer;drought;7.16;0.35518
summer;nature;5.63;0.10976
day;dawn;7.53;0.42469
nature;environment;8.31;0.22186
environment;ecology;8.81;0.6224
nature;man;6.25;0.25538
man;woman;8.30;0.33637
man;governor;5.25;0.11866
murder;manslaughter;8.53;0.57671
soap;opera;7.94;0.050554
opera;performance;6.88;0.19193
life;lesson;5.94;0.11248
focus;life;4.06;0.14657
production;crew;6.25;0.010574
television;film;7.72;0.30327
lover;quarrel;6.19;0.26036
viewer;serial;2.97;0.10857
possibility;girl;1.94;0.084682
population;development;3.75;0.20586
morality;importance;3.31;0.3375
morality;marriage;3.69;0.30082
Mexico;Brazil;7.44;0.26595
gender;equality;6.41;0.24629
change;attitude;5.44;0.25832
family;planning;6.25;0.1829
opera;industry;2.63;0.073211
sugar;approach;0.88;0.026196
practice;institution;3.19;0.1919
ministry;culture;4.69;0.024707
problem;challenge;6.75;0.29373
size;prominence;5.31;0.082177
country;citizen;7.31;0.26873
planet;people;5.75;0.073242
development;issue;3.97;0.13132
experience;music;3.47;0.10285
music;project;3.63;0.013816
glass;metal;5.56;0.28879
aluminum;metal;7.83;0.78337
chance;credibility;3.88;0.11359
exhibit;memorabilia;5.31;0
concert;virtuoso;6.81;0.24243
rock;jazz;7.59;0.095716
museum;theater;7.19;0.13691
observation;architecture;4.38;0.041656
space;world;6.53;0.11984
preservation;world;6.19;0.11238
admission;ticket;7.69;0.10645
shower;thunderstorm;6.31;0.20297
shower;flood;6.03;0.092463
weather;forecast;8.34;0.82767
disaster;area;6.25;0.23932
governor;office;6.34;0.31952
architecture;century;3.78;0.45259
