water;seepage;6.56;43
sign;recess;2.38;87
Wednesday;news;2.22;10
mile;kilometer;8.66;218
computer;news;4.47;93
territory;surface;5.34;158
atmosphere;landscape;3.69;21
president;medal;3.00;113
war;troops;8.13;52
record;number;6.31;228
skin;eye;6.22;408
Japanese;American;6.50;157
theater;history;3.91;81
volunteer;motto;2.56;20
prejudice;recognition;3.00;24
decoration;valor;5.63;20
century;year;7.59;125
century;nation;3.16;41
delay;racism;1.19;24
delay;news;3.31;30
minister;party;6.63;76
peace;plan;4.75;27
minority;peace;3.69;17
attempt;peace;4.25;24
government;crisis;6.56;78
deployment;departure;4.25;24
deployment;withdrawal;5.88;40
energy;crisis;5.94;67
announcement;news;7.56;55
announcement;effort;2.75;70
stroke;hospital;7.03;57
disability;death;5.47;77
victim;emergency;6.47;13
treatment;recovery;7.91;70
journal;association;4.97;39
doctor;personnel;5.00;94
doctor;liability;5.19;51
liability;insurance;7.03;61
school;center;3.44;328
reason;hypertension;2.31;32
reason;criterion;5.91;44
hundred;percent;7.38;6
Harvard;Yale;8.13;966
hospital;infrastructure;4.63;88
death;row;5.25;35
death;inmate;5.03;26
lawyer;evidence;6.69;103
life;death;7.88;212
life;term;4.50;100
word;similarity;4.75;74
board;recommendation;4.47;41
governor;interview;3.25;30
OPEC;country;5.63;1516
peace;atmosphere;3.69;47
peace;insurance;2.94;36
territory;kilometer;5.28;26
travel;activity;5.00;380
competition;price;6.44;52
consumer;confidence;4.13;16
consumer;energy;4.75;34
problem;airport;2.38;38
car;flight;4.94;119
credit;card;8.06;57
credit;information;5.31;62
hotel;reservation;8.03;30
grocery;money;5.94;31
registration;arrangement;6.00;110
arrangement;accommodation;5.41;48
month;hotel;1.81;39
type;kind;8.97;223
arrival;hotel;6.00;34
bed;closet;6.72;89
closet;clothes;8.00;16
situation;conclusion;4.81;102
situation;isolation;3.88;138
impartiality;interest;5.16;19
direction;combination;2.25;105
street;place;6.44;135
street;avenue;8.88;180
street;block;6.88;117
street;children;4.94;66
listing;proximity;2.56;44
listing;category;6.38;149
cell;phone;7.81;159
production;hike;1.75;23
benchmark;index;4.25;24
media;trading;3.88;39
media;gain;2.88;32
dividend;payment;7.63;209
dividend;calculation;6.48;46
calculation;computation;8.44;1321
currency;market;7.50;70
OPEC;oil;8.59;127
oil;stock;6.34;110
announcement;production;3.38;75
announcement;warning;6.00;60
profit;warning;3.88;53
profit;loss;7.63;51
dollar;yen;7.78;125
dollar;buck;9.22;262
dollar;profit;7.38;42
dollar;loss;6.09;30
computer;software;8.50;348
network;hardware;8.31;75
phone;equipment;7.13;343
equipment;maker;5.91;76
luxury;car;6.47;29
five;month;3.38;42
report;gain;3.63;38
investor;earning;7.13;29
liquid;water;7.89;1270
baseball;season;5.97;73
game;victory;7.03;62
game;team;7.69;92
marathon;sprint;7.47;12
game;series;6.19;234
game;defeat;6.97;55
seven;series;3.56;60
seafood;sea;7.47;72
seafood;food;8.34;456
seafood;lobster;8.70;221
lobster;food;7.81;59
lobster;wine;5.70;80
food;preparation;6.22;105
video;archive;6.34;20
start;year;4.06;82
start;match;4.47;80
game;round;5.97;329
boxing;round;7.61;28
championship;tournament;8.36;215
fighting;defeating;7.41;33
line;insurance;2.69;121
day;summer;3.94;57
summer;drought;7.16;21
summer;nature;5.63;54
day;dawn;7.53;38
nature;environment;8.31;68
environment;ecology;8.81;103
nature;man;6.25;117
man;woman;8.30;914
man;governor;5.25;99
murder;manslaughter;8.53;205
soap;opera;7.94;45
opera;performance;6.88;97
life;lesson;5.94;37
focus;life;4.06;32
production;crew;6.25;57
television;film;7.72;173
lover;quarrel;6.19;25
viewer;serial;2.97;35
possibility;girl;1.94;58
population;development;3.75;66
morality;importance;3.31;50
morality;marriage;3.69;50
Mexico;Brazil;7.44;1048
gender;equality;6.41;67
change;attitude;5.44;166
family;planning;6.25;37
opera;industry;2.63;53
sugar;approach;0.88;33
practice;institution;3.19;55
ministry;culture;4.69;29
problem;challenge;6.75;37
size;prominence;5.31;41
country;citizen;7.31;116
planet;people;5.75;145
development;issue;3.97;220
experience;music;3.47;67
music;project;3.63;64
glass;metal;5.56;176
aluminum;metal;7.83;643
chance;credibility;3.88;36
exhibit;memorabilia;5.31;15
concert;virtuoso;6.81;12
rock;jazz;7.59;312
museum;theater;7.19;91
observation;architecture;4.38;44
space;world;6.53;93
preservation;world;6.19;50
admission;ticket;7.69;39
shower;thunderstorm;6.31;13
shower;flood;6.03;37
weather;forecast;8.34;44
disaster;area;6.25;82
governor;office;6.34;77
architecture;century;3.78;35
