credit;information;5.31;0.0010171
cucumber;potato;5.92;0.23854
cup;liquid;5.90;0.070246
cup;artifact;2.92;0.032702
cup;drink;7.25;0.029918
cup;substance;1.92;0.01729
cup;coffee;6.58;0.003756
cup;object;3.69;0.0031716
cup;food;5.00;0.0015957
cup;entity;2.15;0.0015915
cup;article;2.40;0.00024222
cup;tableware;6.85;0
currency;market;7.50;0.068511
day;summer;3.94;0.02801
day;dawn;7.53;0.027805
death;row;5.25;0
death;inmate;5.03;0
decoration;valor;5.63;0.0001962
delay;news;3.31;0.0085671
delay;racism;1.19;0
deployment;departure;4.25;0
deployment;withdrawal;5.88;0
development;issue;3.97;0.008942
direction;combination;2.25;0
disability;death;5.47;0.019805
disaster;area;6.25;0.24162
discovery;space;6.34;0.0010662
dividend;payment;7.63;0.011037
dividend;calculation;6.48;0
doctor;nurse;7.00;0.033394
doctor;personnel;5.00;0.0033173
doctor;liability;5.19;0
dollar;buck;9.22;0.083823
dollar;yen;7.78;0.060294
dollar;profit;7.38;0
dollar;loss;6.09;0
drink;eat;6.87;0.12093
drink;mouth;5.96;0.081207
drink;car;3.04;0.017114
drink;ear;1.31;0.005386
drink;mother;2.65;0
drug;abuse;6.85;0.018017
energy;secretary;1.81;0.0017552
energy;laboratory;5.09;0
energy;crisis;5.94;0
environment;ecology;8.81;0.16962
equipment;maker;5.91;0
exhibit;memorabilia;5.31;0.0021428
experience;music;3.47;0
family;planning;6.25;0.062716
fertility;egg;6.69;0
fighting;defeating;7.41;0
five;month;3.38;0.003872
focus;life;4.06;0.057291
food;fruit;7.52;0.018743
food;preparation;6.22;0.0056539
food;rooster;4.42;0
football;soccer;9.03;0.61682
football;basketball;6.81;0.11004
football;tennis;6.63;0.061475
forest;graveyard;1.85;0.030035
fuck;sex;9.44;0.16386
furnace;stove;8.79;0.04312
game;defeat;6.97;0.33305
game;victory;7.03;0.28609
game;team;7.69;0.1039
game;round;5.97;0.011409
game;series;6.19;0.0086897
gem;jewel;8.96;0.83334
gender;equality;6.41;0.00091512
glass;metal;5.56;0.033782
glass;magician;2.08;0.016683
government;crisis;6.56;0.011547
governor;office;6.34;0.010348
governor;interview;3.25;0
grocery;money;5.94;0.045745
holy;sex;1.62;0.009206
hospital;infrastructure;4.63;0
hotel;reservation;8.03;0.056739
hundred;percent;7.38;0
image;surface;4.56;0.005107
impartiality;interest;5.16;0
investigation;effort;4.59;0
investor;earning;7.13;0
jaguar;cat;7.42;0.065321
jaguar;car;7.27;0.040942
journal;association;4.97;0.0097277
journey;voyage;9.29;0.73033
journey;car;5.85;0.0030241
king;queen;8.58;0.10472
king;rook;5.92;0.0098277
king;cabbage;0.23;0.0037177
lad;wizard;0.92;0.038665
lad;brother;4.46;0.034898
law;lawyer;8.38;0.074286
lawyer;evidence;6.69;0
liability;insurance;7.03;0
life;death;7.88;0.33288
life;term;4.50;0.067339
life;lesson;5.94;0.025305
line;insurance;2.69;0.015646
liquid;water;7.89;0.2475
listing;category;6.38;0.0013302
listing;proximity;2.56;0
lobster;wine;5.70;0.028075
lobster;food;7.81;0
love;sex;6.77;0.038681
lover;quarrel;6.19;0
luxury;car;6.47;0
magician;wizard;9.02;0.015114
man;woman;8.30;0.20677
man;governor;5.25;0.085204
marathon;sprint;7.47;0.099757
media;radio;7.42;0.0021149
media;trading;3.88;0
media;gain;2.88;0
midday;noon;9.29;0.73991
mile;kilometer;8.66;0.23728
minister;party;6.63;0.04696
ministry;culture;4.69;0
minority;peace;3.69;0.00065919
money;cash;9.15;0.44841
money;cash;9.08;0.44841
money;currency;9.04;0.16138
money;deposit;7.73;0.092535
money;operation;3.31;0.046363
money;dollar;8.42;0.036443
money;bank;8.50;0.034912
money;withdrawal;6.88;0.032655
money;wealth;8.27;0.021356
money;possession;7.29;0.011011
money;property;7.57;0.0014014
money;laundering;5.65;0
monk;slave;0.92;0.025568
monk;oracle;5.00;0
month;hotel;1.81;0
morality;importance;3.31;0.011812
morality;marriage;3.69;0.00075943
movie;star;7.38;0.02999
movie;theater;7.92;0.015736
movie;popcorn;6.19;0
movie;critic;6.73;0
murder;manslaughter;8.53;0.78546
museum;theater;7.19;0.0077965
music;project;3.63;0
nature;environment;8.31;0.14092
nature;man;6.25;0.028888
network;hardware;8.31;0.022041
news;report;8.16;0.18574
noon;string;0.54;0
observation;architecture;4.38;0
oil;stock;6.34;0.010306
opera;performance;6.88;0.060307
opera;industry;2.63;0.0097277
peace;plan;4.75;0
peace;atmosphere;3.69;0
peace;insurance;2.94;0
phone;equipment;7.13;0
physics;chemistry;7.35;0.061456
physics;proton;8.12;0
plane;car;5.77;0.00020931
planet;star;8.45;0.29535
planet;moon;8.08;0.28026
planet;constellation;8.06;0.21394
planet;galaxy;8.11;0.15442
planet;sun;8.02;0.053644
planet;astronomer;7.94;0.048928
planet;people;5.75;0.040649
planet;space;7.92;0.039918
population;development;3.75;0.026026
possibility;girl;1.94;0.0083535
practice;institution;3.19;0.097579
precedent;antecedent;6.04;0.2717
precedent;example;5.85;0.078289
precedent;law;6.65;0.063427
precedent;information;3.85;0.012314
precedent;group;1.77;0.0065888
precedent;cognition;2.81;0
precedent;collection;2.50;0
prejudice;recognition;3.00;0
preservation;world;6.19;0.00049231
president;medal;3.00;0
problem;airport;2.38;0
problem;challenge;6.75;0
production;crew;6.25;0.10223
production;hike;1.75;0.02029
professor;doctor;6.62;0.10321
professor;cucumber;0.31;0
profit;loss;7.63;0.13488
profit;warning;3.88;0
psychology;psychiatry;8.08;0.23345
psychology;science;6.71;0.14031
psychology;mind;7.69;0.070598
psychology;discipline;5.58;0.059422
psychology;health;7.23;0.057116
psychology;anxiety;7.00;0.042831
psychology;doctor;6.42;0.020306
psychology;fear;6.85;0.0033964
psychology;depression;7.42;0.002559
psychology;clinic;6.58;0
psychology;Freud;8.21;0
psychology;cognition;7.48;0
reason;criterion;5.91;0.019985
reason;hypertension;2.31;0
record;number;6.31;0.048067
registration;arrangement;6.00;0.00084093
report;gain;3.63;0
rock;jazz;7.59;0.043602
rooster;voyage;0.62;0
school;center;3.44;0.0038041
seafood;sea;7.47;0.12998
seafood;lobster;8.70;0.026012
seafood;food;8.34;0
secretary;senate;5.06;0.023951
seven;series;3.56;0.001792
shore;woodland;3.08;0.0025902
shower;flood;6.03;0.0063428
shower;thunderstorm;6.31;0
sign;recess;2.38;0.0022693
situation;conclusion;4.81;0.018741
situation;isolation;3.88;0.0036865
size;prominence;5.31;0
skin;eye;6.22;0.0042086
smart;stupid;5.81;0.017032
smart;student;4.62;0.0044259
soap;opera;7.94;0.14107
space;world;6.53;0.013126
space;chemistry;4.88;0
start;match;4.47;0.041729
start;year;4.06;0.0038251
stock;market;8.08;0.11214
stock;live;3.73;0.060485
stock;life;0.92;0.002767
stock;egg;1.81;0.0014751
stock;jaguar;0.92;0.00026971
stock;phone;1.62;0
stock;CD;1.31;0
street;avenue;8.88;0.24001
street;block;6.88;0.075921
street;place;6.44;0.029262
street;children;4.94;0.0093944
stroke;hospital;7.03;0
student;professor;6.81;0.14214
sugar;approach;0.88;0.0067318
summer;drought;7.16;0.014074
summer;nature;5.63;0.0084283
telephone;communication;7.50;0
television;radio;6.77;0.11637
television;film;7.72;0.021085
tennis;racket;7.56;0.24568
territory;surface;5.34;0
territory;kilometer;5.28;0
theater;history;3.91;0
tiger;tiger;10.00;1
tiger;cat;7.35;0.11404
tiger;mammal;6.85;0.095293
tiger;carnivore;7.08;0.07559
tiger;feline;8.00;0.041353
tiger;jaguar;8.00;0.022174
tiger;animal;7.00;0.015198
tiger;organism;4.77;0.0032816
tiger;fauna;5.62;0.00097358
tiger;zoo;5.87;0.00054992
tool;implement;6.46;0.068336
train;car;6.31;0.24187
travel;activity;5.00;0.18353
treatment;recovery;7.91;0.007767
type;kind;8.97;0.098608
victim;emergency;6.47;0
video;archive;6.34;0.02561
viewer;serial;2.97;0
vodka;brandy;8.13;0.12719
vodka;gin;8.46;0.065515
volunteer;motto;2.56;0.0058434
war;troops;8.13;0.053556
water;seepage;6.56;0.039407
weapon;secret;6.06;0
weather;forecast;8.34;0.28777
wood;forest;7.73;0.22833
word;similarity;4.75;0
