country;citizen;7.31;0.32934
crane;implement;2.69;0.046641
credit;card;8.06;0.16653
credit;information;5.31;0.14299
cucumber;potato;5.92;0.57435
cup;coffee;6.58;0.32267
cup;drink;7.25;0.21798
cup;tableware;6.85;0.14031
cup;food;5.00;0.11491
cup;object;3.69;0.088368
cup;liquid;5.90;0.062137
cup;artifact;2.92;0.056908
cup;substance;1.92;0.052346
cup;article;2.40;0.030444
cup;entity;2.15;0.028355
currency;market;7.50;0.24363
day;dawn;7.53;0.25485
day;summer;3.94;0.25348
death;inmate;5.03;0.21166
death;row;5.25;0.10866
decoration;valor;5.63;0.20983
delay;news;3.31;0.10171
delay;racism;1.19;0.071946
deployment;withdrawal;5.88;0.12861
deployment;departure;4.25;0.088265
development;issue;3.97;0.22804
direction;combination;2.25;0.14321
disability;death;5.47;0.062161
disaster;area;6.25;0.093367
discovery;space;6.34;0.098688
dividend;payment;7.63;0.24172
dividend;calculation;6.48;0.06352
doctor;nurse;7.00;0.28354
doctor;personnel;5.00;0.11073
doctor;liability;5.19;0.038074
dollar;yen;7.78;0.76545
dollar;profit;7.38;0.19427
dollar;loss;6.09;0.038488
dollar;buck;9.22;0.028793
drink;eat;6.87;0.18454
drink;mother;2.65;0.10551
drink;mouth;5.96;0.054069
drink;car;3.04;0.05013
drink;ear;1.31;0.030648
drug;abuse;6.85;0.16591
energy;laboratory;5.09;0.085137
energy;crisis;5.94;0.047791
energy;secretary;1.81;0.016273
environment;ecology;8.81;0.16449
equipment;maker;5.91;0.17969
exhibit;memorabilia;5.31;0.2728
experience;music;3.47;0.21157
family;planning;6.25;0.072166
fertility;egg;6.69;0.024671
fighting;defeating;7.41;0.10181
five;month;3.38;0.30819
focus;life;4.06;0.236
food;preparation;6.22;0.2326
food;fruit;7.52;0.21545
food;rooster;4.42;0.04685
football;soccer;9.03;0.60336
football;basketball;6.81;0.35062
football;tennis;6.63;0.21342
forest;graveyard;1.85;0.023063
fuck;sex;9.44;0.084017
furnace;stove;8.79;0.066593
game;team;7.69;0.33481
game;series;6.19;0.28196
game;victory;7.03;0.19586
game;defeat;6.97;0.19435
game;round;5.97;0.17501
gem;jewel;8.96;0.52072
gender;equality;6.41;0.29193
glass;metal;5.56;0.11406
glass;magician;2.08;0.029015
government;crisis;6.56;0.14489
governor;office;6.34;0.2292
governor;interview;3.25;0.091099
grocery;money;5.94;0.059965
holy;sex;1.62;0.082252
hospital;infrastructure;4.63;0.09753
hotel;reservation;8.03;0.14422
hundred;percent;7.38;0.25754
image;surface;4.56;0.22447
impartiality;interest;5.16;0.072538
investigation;effort;4.59;0.19732
investor;earning;7.13;0.053119
jaguar;cat;7.42;0.26636
jaguar;car;7.27;0.046121
journal;association;4.97;0.10722
journey;voyage;9.29;0.22901
journey;car;5.85;0.13311
king;queen;8.58;0.25238
king;rook;5.92;0.13756
king;cabbage;0.23;0.012584
lad;brother;4.46;0.16262
lad;wizard;0.92;0.053674
law;lawyer;8.38;0.177
lawyer;evidence;6.69;0.0595
liability;insurance;7.03;0.34225
life;death;7.88;0.2149
life;term;4.50;0.15261
life;lesson;5.94;0.10326
line;insurance;2.69;0.053674
liquid;water;7.89;0.31169
listing;category;6.38;0.053343
listing;proximity;2.56;0.021086
lobster;food;7.81;0.14008
lobster;wine;5.70;0.063025
love;sex;6.77;0.16069
lover;quarrel;6.19;0.24826
luxury;car;6.47;0.14285
magician;wizard;9.02;0.38984
man;woman;8.30;0.56552
man;governor;5.25;0.1092
marathon;sprint;7.47;0.22392
media;radio;7.42;0.16246
media;gain;2.88;0.14154
media;trading;3.88;0.065888
midday;noon;9.29;0.59059
mile;kilometer;8.66;0.37496
minister;party;6.63;0.10909
ministry;culture;4.69;0.12347
minority;peace;3.69;0.072121
money;cash;9.15;0.37159
money;cash;9.08;0.37159
money;dollar;8.42;0.23617
money;bank;8.50;0.1826
money;currency;9.04;0.17844
money;wealth;8.27;0.17411
money;property;7.57;0.16475
money;laundering;5.65;0.12321
money;possession;7.29;0.11416
money;operation;3.31;0.10034
money;deposit;7.73;0.072157
money;withdrawal;6.88;0.055776
monk;slave;0.92;0.034601
monk;oracle;5.00;0.025573
month;hotel;1.81;0.077077
morality;importance;3.31;0.12603
morality;marriage;3.69;0.061126
movie;star;7.38;0.33084
movie;theater;7.92;0.26774
movie;critic;6.73;0.12782
movie;popcorn;6.19;0.063065
murder;manslaughter;8.53;0.47501
museum;theater;7.19;0.2473
music;project;3.63;0.18018
nature;man;6.25;0.24624
nature;environment;8.31;0.23069
network;hardware;8.31;0.21161
news;report;8.16;0.27379
noon;string;0.54;0.0077365
observation;architecture;4.38;0.054689
oil;stock;6.34;0.078798
opera;performance;6.88;0.11515
opera;industry;2.63;0.020181
peace;plan;4.75;0.099821
peace;atmosphere;3.69;0.07506
peace;insurance;2.94;0.038854
phone;equipment;7.13;0.10519
physics;chemistry;7.35;0.43989
physics;proton;8.12;0.062813
plane;car;5.77;0.2392
planet;moon;8.08;0.52688
planet;galaxy;8.11;0.40019
planet;star;8.45;0.23388
planet;sun;8.02;0.23077
planet;constellation;8.06;0.17295
planet;space;7.92;0.11232
planet;people;5.75;0.10348
planet;astronomer;7.94;0.027178
population;development;3.75;0.10529
possibility;girl;1.94;0.10464
practice;institution;3.19;0.16662
precedent;law;6.65;0.23121
precedent;example;5.85;0.21172
precedent;antecedent;6.04;0.1434
precedent;information;3.85;0.10665
precedent;group;1.77;0.10414
precedent;collection;2.50;0.072996
precedent;cognition;2.81;0.026776
prejudice;recognition;3.00;0.05962
preservation;world;6.19;0.11579
president;medal;3.00;0.019505
problem;challenge;6.75;0.29379
problem;airport;2.38;0.049729
production;crew;6.25;0.16092
production;hike;1.75;0.029969
professor;doctor;6.62;0.15439
professor;cucumber;0.31;0.0023382
profit;loss;7.63;0.078285
profit;warning;3.88;0.059316
psychology;psychiatry;8.08;0.44786
psychology;science;6.71;0.39656
psychology;discipline;5.58;0.32017
psychology;cognition;7.48;0.24376
psychology;mind;7.69;0.12056
psychology;depression;7.42;0.080048
psychology;health;7.23;0.076609
psychology;doctor;6.42;0.070077
psychology;fear;6.85;0.039272
psychology;anxiety;7.00;0.032117
psychology;clinic;6.58;0.031678
psychology;Freud;8.21;0
reason;criterion;5.91;0.15088
reason;hypertension;2.31;0.030713
record;number;6.31;0.24255
registration;arrangement;6.00;0.063734
report;gain;3.63;0.10374
rock;jazz;7.59;0.2816
rooster;voyage;0.62;0.013784
school;center;3.44;0.19548
seafood;food;8.34;0.31687
seafood;lobster;8.70;0.2734
seafood;sea;7.47;0.04428
secretary;senate;5.06;0.1974
seven;series;3.56;0.22161
shore;woodland;3.08;0.1007
shower;thunderstorm;6.31;0.072764
shower;flood;6.03;0.051582
sign;recess;2.38;0.050195
situation;isolation;3.88;0.1574
situation;conclusion;4.81;0.1304
size;prominence;5.31;0.060381
skin;eye;6.22;0.43996
smart;stupid;5.81;0.1571
smart;student;4.62;0.092475
soap;opera;7.94;0.1631
space;world;6.53;0.13761
space;chemistry;4.88;0.039446
start;year;4.06;0.41625
start;match;4.47;0.24209
stock;market;8.08;0.2826
stock;live;3.73;0.09963
stock;life;0.92;0.074008
stock;egg;1.81;0.048276
stock;jaguar;0.92;0.035747
stock;phone;1.62;0.034618
stock;CD;1.31;0
street;avenue;8.88;0.50378
street;block;6.88;0.25145
street;place;6.44;0.18541
street;children;4.94;0.10188
stroke;hospital;7.03;0.055925
student;professor;6.81;0.15977
sugar;approach;0.88;0.026104
summer;drought;7.16;0.1387
summer;nature;5.63;0.087448
telephone;communication;7.50;0.28759
television;radio;6.77;0.42449
television;film;7.72;0.33341
tennis;racket;7.56;0.18759
territory;kilometer;5.28;0.06776
territory;surface;5.34;0.056465
theater;history;3.91;0.18648
tiger;tiger;10.00;1
tiger;jaguar;8.00;0.67615
tiger;zoo;5.87;0.35139
tiger;cat;7.35;0.3405
tiger;animal;7.00;0.30668
tiger;carnivore;7.08;0.18906
tiger;feline;8.00;0.15089
tiger;mammal;6.85;0.10556
tiger;organism;4.77;0.055287
tiger;fauna;5.62;0.011313
tool;implement;6.46;0.3855
train;car;6.31;0.34593
travel;activity;5.00;0.13558
treatment;recovery;7.91;0.22075
type;kind;8.97;0.53387
victim;emergency;6.47;0.13731
video;archive;6.34;0.32072
viewer;serial;2.97;0.040186
vodka;brandy;8.13;0.51503
vodka;gin;8.46;0.11566
volunteer;motto;2.56;0.17031
war;troops;8.13;0.22541
water;seepage;6.56;0.30857
weapon;secret;6.06;0.13415
weather;forecast;8.34;0.20597
wood;forest;7.73;0.12817
word;similarity;4.75;0.098054
